tt,staname,stla,stlo,evtname,evla,evlo,period,weight,dist,vel
1,MX13,25.425,103.0,MX11,24.575,103.0,7.5,1,94.1005,3.133954
1,MX14,25.85,103.0,MX11,24.575,103.0,7.5,1,141.1781,3.135721
1,MX15,24.15,103.425,MX11,24.575,103.0,7.5,1,63.8294,3.171885
1,MX16,24.575,103.425,MX11,24.575,103.0,7.5,1,43.049,3.208249
1,MX17,25.0,103.425,MX11,24.575,103.0,7.5,1,63.6776,3.107171
1,MX18,25.425,103.425,MX11,24.575,103.0,7.5,1,103.4102,3.123096
1,MX19,25.85,103.425,MX11,24.575,103.0,7.5,1,147.5142,3.144225
1,MX20,24.15,103.85,MX11,24.575,103.0,7.5,1,98.2267,3.184778
1,MX21,24.575,103.85,MX11,24.575,103.0,7.5,1,86.0703,3.195522
1,MX22,25.0,103.85,MX11,24.575,103.0,7.5,1,97.9554,3.143424
1,MX23,25.425,103.85,MX11,24.575,103.0,7.5,1,127.3377,3.116241
1,MX24,25.85,103.85,MX11,24.575,103.0,7.5,1,165.0844,3.131834
1,MX13,25.425,103.0,MX12,25.0,103.0,7.5,1,47.0242,3.131801
1,MX14,25.85,103.0,MX12,25.0,103.0,7.5,1,94.1005,3.135758
1,MX15,24.15,103.425,MX12,25.0,103.0,7.5,1,103.457,3.160609
1,MX16,24.575,103.425,MX12,25.0,103.0,7.5,1,63.7156,3.142317
1,MX17,25.0,103.425,MX12,25.0,103.0,7.5,1,42.8236,3.0779
1,MX18,25.425,103.425,MX12,25.0,103.0,7.5,1,63.6015,3.150745
1,MX19,25.85,103.425,MX12,25.0,103.0,7.5,1,103.34,3.160896
1,MX20,24.15,103.85,MX12,25.0,103.0,7.5,1,127.5276,3.157429
1,MX21,24.575,103.85,MX12,25.0,103.0,7.5,1,97.9554,3.126176
1,MX22,25.0,103.85,MX12,25.0,103.0,7.5,1,85.7606,3.097805
1,MX23,25.425,103.85,MX12,25.0,103.0,7.5,1,97.7081,3.134797
1,MX24,25.85,103.85,MX12,25.0,103.0,7.5,1,127.1095,3.161004
1,MX14,25.85,103.0,MX13,25.425,103.0,7.5,1,47.0242,3.135202
1,MX15,24.15,103.425,MX13,25.425,103.0,7.5,1,147.547,3.143854
1,MX16,24.575,103.425,MX13,25.425,103.0,7.5,1,103.4102,3.119777
1,MX17,25.0,103.425,MX13,25.425,103.0,7.5,1,63.5635,3.115145
1,MX18,25.425,103.425,MX13,25.425,103.0,7.5,1,42.7105,3.210557
1,MX19,25.85,103.425,MX13,25.425,103.0,7.5,1,63.4873,3.164203
1,MX20,24.15,103.85,MX13,25.425,103.0,7.5,1,165.2456,3.130081
1,MX21,24.575,103.85,MX13,25.425,103.0,7.5,1,127.3187,3.118014
1,MX22,25.0,103.85,MX13,25.425,103.0,7.5,1,97.6833,3.15135
1,MX23,25.425,103.85,MX13,25.425,103.0,7.5,1,85.478,3.199895
1,MX24,25.85,103.85,MX13,25.425,103.0,7.5,1,97.4105,3.179131
1,MX15,24.15,103.425,MX14,25.85,103.0,7.5,1,193.0299,3.144497
1,MX16,24.575,103.425,MX14,25.85,103.0,7.5,1,147.5142,3.131527
1,MX17,25.0,103.425,MX14,25.85,103.0,7.5,1,103.34,3.143755
1,MX18,25.425,103.425,MX14,25.85,103.0,7.5,1,63.4873,3.183226
1,MX19,25.85,103.425,MX14,25.85,103.0,7.5,1,42.5402,3.148183
1,MX20,24.15,103.85,MX14,25.85,103.0,7.5,1,206.8273,3.138075
1,MX21,24.575,103.85,MX14,25.85,103.0,7.5,1,165.0991,3.145082
1,MX22,25.0,103.85,MX14,25.85,103.0,7.5,1,127.1095,3.169336
1,MX23,25.425,103.85,MX14,25.85,103.0,7.5,1,97.4353,3.169451
1,MX24,25.85,103.85,MX14,25.85,103.0,7.5,1,85.1377,3.151029
1,MX16,24.575,103.425,MX15,24.15,103.425,7.5,1,47.0242,3.181483
1,MX17,25.0,103.425,MX15,24.15,103.425,7.5,1,94.0748,3.144861
1,MX18,25.425,103.425,MX15,24.15,103.425,7.5,1,141.1439,3.139278
1,MX19,25.85,103.425,MX15,24.15,103.425,7.5,1,188.2062,3.148836
1,MX20,24.15,103.85,MX15,24.15,103.425,7.5,1,43.2173,3.154916
1,MX21,24.575,103.85,MX15,24.15,103.425,7.5,1,63.8294,3.152683
1,MX22,25.0,103.85,MX15,24.15,103.425,7.5,1,103.457,3.154487
1,MX23,25.425,103.85,MX15,24.15,103.425,7.5,1,147.547,3.147885
1,MX24,25.85,103.85,MX15,24.15,103.425,7.5,1,193.0299,3.142461
1,MX17,25.0,103.425,MX16,24.575,103.425,7.5,1,46.9728,3.105478
1,MX18,25.425,103.425,MX16,24.575,103.425,7.5,1,94.1005,3.118576
1,MX19,25.85,103.425,MX16,24.575,103.425,7.5,1,141.161,3.137928
1,MX20,24.15,103.85,MX16,24.575,103.425,7.5,1,63.8294,3.175528
1,MX21,24.575,103.85,MX16,24.575,103.425,7.5,1,43.049,3.185004
1,MX22,25.0,103.85,MX16,24.575,103.425,7.5,1,63.6776,3.151171
1,MX23,25.425,103.85,MX16,24.575,103.425,7.5,1,103.4102,3.13126
1,MX24,25.85,103.85,MX16,24.575,103.425,7.5,1,147.4978,3.128911
1,MX18,25.425,103.425,MX17,25.0,103.425,7.5,1,46.9728,3.117006
1,MX19,25.85,103.425,MX17,25.0,103.425,7.5,1,94.0748,3.148292
1,MX20,24.15,103.85,MX17,25.0,103.425,7.5,1,103.457,3.127433
1,MX21,24.575,103.85,MX17,25.0,103.425,7.5,1,63.6776,3.111592
1,MX22,25.0,103.85,MX17,25.0,103.425,7.5,1,42.8236,3.10654
1,MX23,25.425,103.85,MX17,25.0,103.425,7.5,1,63.6015,3.116769
1,MX24,25.85,103.85,MX17,25.0,103.425,7.5,1,103.3166,3.131647
1,MX19,25.85,103.425,MX18,25.425,103.425,7.5,1,47.0242,3.176515
1,MX20,24.15,103.85,MX18,25.425,103.425,7.5,1,147.547,3.130977
1,MX21,24.575,103.85,MX18,25.425,103.425,7.5,1,103.4102,3.135694
1,MX22,25.0,103.85,MX18,25.425,103.425,7.5,1,63.6015,3.158087
1,MX23,25.425,103.85,MX18,25.425,103.425,7.5,1,42.7105,3.186148
1,MX24,25.85,103.85,MX18,25.425,103.425,7.5,1,63.4873,3.172387
1,MX20,24.15,103.85,MX19,25.85,103.425,7.5,1,193.0299,3.142651
1,MX21,24.575,103.85,MX19,25.85,103.425,7.5,1,147.5142,3.14838
1,MX22,25.0,103.85,MX19,25.85,103.425,7.5,1,103.34,3.153592
1,MX23,25.425,103.85,MX19,25.85,103.425,7.5,1,63.4873,3.148453
1,MX24,25.85,103.85,MX19,25.85,103.425,7.5,1,42.4833,3.144213
1,MX21,24.575,103.85,MX20,24.15,103.85,7.5,1,47.0757,3.135896
1,MX22,25.0,103.85,MX20,24.15,103.85,7.5,1,94.1005,3.13446
1,MX23,25.425,103.85,MX20,24.15,103.85,7.5,1,141.161,3.13462
1,MX24,25.85,103.85,MX20,24.15,103.85,7.5,1,188.2062,3.134512
1,MX22,25.0,103.85,MX21,24.575,103.85,7.5,1,47.0242,3.132627
1,MX23,25.425,103.85,MX21,24.575,103.85,7.5,1,94.1263,3.135142
1,MX24,25.85,103.85,MX21,24.575,103.85,7.5,1,141.161,3.134594
1,MX23,25.425,103.85,MX22,25.0,103.85,7.5,1,47.0242,3.13228
1,MX24,25.85,103.85,MX22,25.0,103.85,7.5,1,94.0748,3.133458
1,MX24,25.85,103.85,MX23,25.425,103.85,7.5,1,47.0242,3.132225
1,MX01,24.575,102.15,MX00,24.15,102.15,8.0,1,47.127,3.201747
1,MX02,25.0,102.15,MX00,24.15,102.15,8.0,1,94.1263,3.197536
1,MX03,25.425,102.15,MX00,24.15,102.15,8.0,1,141.1781,3.197323
1,MX04,25.85,102.15,MX00,24.15,102.15,8.0,1,188.2191,3.197073
1,MX05,24.15,102.575,MX00,24.15,102.15,8.0,1,43.2173,3.217966
1,MX06,24.575,102.575,MX00,24.15,102.15,8.0,1,63.8294,3.164379
1,MX07,25.0,102.575,MX00,24.15,102.15,8.0,1,103.4804,3.207043
1,MX08,25.425,102.575,MX00,24.15,102.15,8.0,1,147.547,3.202733
1,MX09,25.85,102.575,MX00,24.15,102.15,8.0,1,193.0299,3.188616
1,MX10,24.15,103.0,MX00,24.15,102.15,8.0,1,86.351,3.214903
1,MX11,24.575,103.0,MX00,24.15,102.15,8.0,1,98.2267,3.172444
1,MX12,25.0,103.0,MX00,24.15,102.15,8.0,1,127.5276,3.184911
1,MX13,25.425,103.0,MX00,24.15,102.15,8.0,1,165.2456,3.208822
1,MX14,25.85,103.0,MX00,24.15,102.15,8.0,1,206.839,3.198225
1,MX15,24.15,103.425,MX00,24.15,102.15,8.0,1,129.5231,3.214787
1,MX16,24.575,103.425,MX00,24.15,102.15,8.0,1,137.6024,3.219992
1,MX17,25.0,103.425,MX00,24.15,102.15,8.0,1,159.736,3.162647
1,MX18,25.425,103.425,MX00,24.15,102.15,8.0,1,191.1277,3.197453
1,MX19,25.85,103.425,MX00,24.15,102.15,8.0,1,227.9754,3.214831
1,MX20,24.15,103.85,MX00,24.15,102.15,8.0,1,172.6919,3.214706
1,MX21,24.575,103.85,MX00,24.15,102.15,8.0,1,178.71,3.231634
1,MX22,25.0,103.85,MX00,24.15,102.15,8.0,1,196.1511,3.191584
1,MX23,25.425,103.85,MX00,24.15,102.15,8.0,1,222.3656,3.173355
1,MX24,25.85,103.85,MX00,24.15,102.15,8.0,1,254.6407,3.208425
1,MX02,25.0,102.15,MX01,24.575,102.15,8.0,1,47.0757,3.197847
1,MX03,25.425,102.15,MX01,24.575,102.15,8.0,1,94.1263,3.19742
1,MX04,25.85,102.15,MX01,24.575,102.15,8.0,1,141.1781,3.197323
1,MX05,24.15,102.575,MX01,24.575,102.15,8.0,1,63.8294,3.192283
1,MX06,24.575,102.575,MX01,24.575,102.15,8.0,1,43.049,3.173518
1,MX07,25.0,102.575,MX01,24.575,102.15,8.0,1,63.7156,3.235767
1,MX08,25.425,102.575,MX01,24.575,102.15,8.0,1,103.4102,3.203303
1,MX09,25.85,102.575,MX01,24.575,102.15,8.0,1,147.4978,3.18394
1,MX10,24.15,103.0,MX01,24.575,102.15,8.0,1,98.2021,3.179554
1,MX11,24.575,103.0,MX01,24.575,102.15,8.0,1,86.0703,3.166036
1,MX12,25.0,103.0,MX01,24.575,102.15,8.0,1,97.9554,3.231789
1,MX13,25.425,103.0,MX01,24.575,102.15,8.0,1,127.3187,3.231176
1,MX14,25.85,103.0,MX01,24.575,102.15,8.0,1,165.0991,3.197875
1,MX15,24.15,103.425,MX01,24.575,102.15,8.0,1,137.6024,3.181978
1,MX16,24.575,103.425,MX01,24.575,102.15,8.0,1,129.0927,3.20187
1,MX17,25.0,103.425,MX01,24.575,102.15,8.0,1,137.1797,3.188938
1,MX18,25.425,103.425,MX01,24.575,102.15,8.0,1,159.3873,3.240722
1,MX19,25.85,103.425,MX01,24.575,102.15,8.0,1,190.8363,3.230857
1,MX20,24.15,103.85,MX01,24.575,102.15,8.0,1,178.71,3.194397
1,MX21,24.575,103.85,MX01,24.575,102.15,8.0,1,172.1165,3.212898
1,MX22,25.0,103.85,MX01,24.575,102.15,8.0,1,178.1404,3.185973
1,MX23,25.425,103.85,MX01,24.575,102.15,8.0,1,195.6446,3.217297
1,MX24,25.85,103.85,MX01,24.575,102.15,8.0,1,221.9081,3.242174
1,MX03,25.425,102.15,MX02,25.0,102.15,8.0,1,47.0757,3.197741
1,MX04,25.85,102.15,MX02,25.0,102.15,8.0,1,94.1263,3.19751
1,MX05,24.15,102.575,MX02,25.0,102.15,8.0,1,103.457,3.177025
1,MX06,24.575,102.575,MX02,25.0,102.15,8.0,1,63.7156,3.193384
1,MX07,25.0,102.575,MX02,25.0,102.15,8.0,1,42.88,3.260075
1,MX08,25.425,102.575,MX02,25.0,102.15,8.0,1,63.6015,3.185026
1,MX09,25.85,102.575,MX02,25.0,102.15,8.0,1,103.34,3.178371
1,MX10,24.15,103.0,MX02,25.0,102.15,8.0,1,127.5086,3.17546
1,MX11,24.575,103.0,MX02,25.0,102.15,8.0,1,97.9554,3.221036
1,MX12,25.0,103.0,MX02,25.0,102.15,8.0,1,85.7606,3.26848
1,MX13,25.425,103.0,MX02,25.0,102.15,8.0,1,97.6833,3.211751
1,MX14,25.85,103.0,MX02,25.0,102.15,8.0,1,127.1285,3.173837
1,MX15,24.15,103.425,MX02,25.0,102.15,8.0,1,159.736,3.20951
1,MX16,24.575,103.425,MX02,25.0,102.15,8.0,1,137.1797,3.248339
1,MX17,25.0,103.425,MX02,25.0,102.15,8.0,1,128.6233,3.223447
1,MX18,25.425,103.425,MX02,25.0,102.15,8.0,1,136.7735,3.246414
1,MX19,25.85,103.425,MX02,25.0,102.15,8.0,1,159.0225,3.201753
1,MX20,24.15,103.85,MX02,25.0,102.15,8.0,1,196.1511,3.236315
1,MX21,24.575,103.85,MX02,25.0,102.15,8.0,1,178.1404,3.240867
1,MX22,25.0,103.85,MX02,25.0,102.15,8.0,1,171.5109,3.211193
1,MX23,25.425,103.85,MX02,25.0,102.15,8.0,1,177.5827,3.242831
1,MX24,25.85,103.85,MX02,25.0,102.15,8.0,1,195.1121,3.229356
1,MX04,25.85,102.15,MX03,25.425,102.15,8.0,1,47.0757,3.19793
1,MX05,24.15,102.575,MX03,25.425,102.15,8.0,1,147.547,3.18448
1,MX06,24.575,102.575,MX03,25.425,102.15,8.0,1,103.4336,3.208983
1,MX07,25.0,102.575,MX03,25.425,102.15,8.0,1,63.6015,3.230574
1,MX08,25.425,102.575,MX03,25.425,102.15,8.0,1,42.7105,3.165692
1,MX09,25.85,102.575,MX03,25.425,102.15,8.0,1,63.4873,3.192932
1,MX10,24.15,103.0,MX03,25.425,102.15,8.0,1,165.2456,3.200224
1,MX11,24.575,103.0,MX03,25.425,102.15,8.0,1,127.3377,3.232848
1,MX12,25.0,103.0,MX03,25.425,102.15,8.0,1,97.6833,3.222898
1,MX13,25.425,103.0,MX03,25.425,102.15,8.0,1,85.4497,3.159373
1,MX14,25.85,103.0,MX03,25.425,102.15,8.0,1,97.4353,3.185314
1,MX15,24.15,103.425,MX03,25.425,102.15,8.0,1,191.1277,3.233317
1,MX16,24.575,103.425,MX03,25.425,102.15,8.0,1,159.3873,3.233852
1,MX17,25.0,103.425,MX03,25.425,102.15,8.0,1,136.7558,3.183262
1,MX18,25.425,103.425,MX03,25.425,102.15,8.0,1,128.1899,3.199199
1,MX19,25.85,103.425,MX03,25.425,102.15,8.0,1,136.3483,3.184599
1,MX20,24.15,103.85,MX03,25.425,102.15,8.0,1,222.3656,3.240129
1,MX21,24.575,103.85,MX03,25.425,102.15,8.0,1,195.6446,3.207907
1,MX22,25.0,103.85,MX03,25.425,102.15,8.0,1,177.569,3.184622
1,MX23,25.425,103.85,MX03,25.425,102.15,8.0,1,170.9315,3.212128
1,MX24,25.85,103.85,MX03,25.425,102.15,8.0,1,176.9958,3.192305
1,MX05,24.15,102.575,MX04,25.85,102.15,8.0,1,193.0299,3.18848
1,MX06,24.575,102.575,MX04,25.85,102.15,8.0,1,147.5142,3.204753
1,MX07,25.0,102.575,MX04,25.85,102.15,8.0,1,103.3634,3.201966
1,MX08,25.425,102.575,MX04,25.85,102.15,8.0,1,63.4873,3.163716
1,MX09,25.85,102.575,MX04,25.85,102.15,8.0,1,42.5402,3.210948
1,MX10,24.15,103.0,MX04,25.85,102.15,8.0,1,206.8273,3.197779
1,MX11,24.575,103.0,MX04,25.85,102.15,8.0,1,165.0991,3.206595
1,MX12,25.0,103.0,MX04,25.85,102.15,8.0,1,127.1285,3.180308
1,MX13,25.425,103.0,MX04,25.85,102.15,8.0,1,97.4353,3.178
1,MX14,25.85,103.0,MX04,25.85,102.15,8.0,1,85.1661,3.214749
1,MX15,24.15,103.425,MX04,25.85,102.15,8.0,1,227.9754,3.213378
1,MX16,24.575,103.425,MX04,25.85,102.15,8.0,1,190.8363,3.190587
1,MX17,25.0,103.425,MX04,25.85,102.15,8.0,1,159.0225,3.167004
1,MX18,25.425,103.425,MX04,25.85,102.15,8.0,1,136.3483,3.22506
1,MX19,25.85,103.425,MX04,25.85,102.15,8.0,1,127.7361,3.214527
1,MX20,24.15,103.85,MX04,25.85,102.15,8.0,1,254.6407,3.203244
1,MX21,24.575,103.85,MX04,25.85,102.15,8.0,1,221.919,3.171137
1,MX22,25.0,103.85,MX04,25.85,102.15,8.0,1,195.1245,3.199938
1,MX23,25.425,103.85,MX04,25.85,102.15,8.0,1,177.0095,3.233577
1,MX24,25.85,103.85,MX04,25.85,102.15,8.0,1,170.3218,3.21474
1,MX06,24.575,102.575,MX05,24.15,102.575,8.0,1,47.0242,3.134986
1,MX07,25.0,102.575,MX05,24.15,102.575,8.0,1,94.1005,3.177622
1,MX08,25.425,102.575,MX05,24.15,102.575,8.0,1,141.1439,3.184671
1,MX09,25.85,102.575,MX05,24.15,102.575,8.0,1,188.1934,3.17481
1,MX10,24.15,103.0,MX05,24.15,102.575,8.0,1,43.1612,3.213764
1,MX11,24.575,103.0,MX05,24.15,102.575,8.0,1,63.8294,3.1791
1,MX12,25.0,103.0,MX05,24.15,102.575,8.0,1,103.457,3.170937
1,MX13,25.425,103.0,MX05,24.15,102.575,8.0,1,147.5306,3.186016
1,MX14,25.85,103.0,MX05,24.15,102.575,8.0,1,193.0299,3.185711
1,MX15,24.15,103.425,MX05,24.15,102.575,8.0,1,86.351,3.214802
1,MX16,24.575,103.425,MX05,24.15,102.575,8.0,1,98.2021,3.238368
1,MX17,25.0,103.425,MX05,24.15,102.575,8.0,1,127.4896,3.174171
1,MX18,25.425,103.425,MX05,24.15,102.575,8.0,1,165.2309,3.180041
1,MX19,25.85,103.425,MX05,24.15,102.575,8.0,1,206.8156,3.198588
1,MX20,24.15,103.85,MX05,24.15,102.575,8.0,1,129.5231,3.214755
1,MX21,24.575,103.85,MX05,24.15,102.575,8.0,1,137.5848,3.240546
1,MX22,25.0,103.85,MX05,24.15,102.575,8.0,1,159.736,3.214801
1,MX23,25.425,103.85,MX05,24.15,102.575,8.0,1,191.1277,3.178972
1,MX24,25.85,103.85,MX05,24.15,102.575,8.0,1,227.9648,3.19039
1,MX07,25.0,102.575,MX06,24.575,102.575,8.0,1,47.0242,3.213813
1,MX08,25.425,102.575,MX06,24.575,102.575,8.0,1,94.1005,3.20788
1,MX09,25.85,102.575,MX06,24.575,102.575,8.0,1,141.1439,3.186868
1,MX10,24.15,103.0,MX06,24.575,102.575,8.0,1,63.7914,3.15208
1,MX11,24.575,103.0,MX06,24.575,102.575,8.0,1,43.049,3.156471
1,MX12,25.0,103.0,MX06,24.575,102.575,8.0,1,63.7156,3.199818
1,MX13,25.425,103.0,MX06,24.575,102.575,8.0,1,103.4102,3.214815
1,MX14,25.85,103.0,MX06,24.575,102.575,8.0,1,147.5142,3.201858
1,MX15,24.15,103.425,MX06,24.575,102.575,8.0,1,98.2021,3.183037
1,MX16,24.575,103.425,MX06,24.575,102.575,8.0,1,86.0422,3.213387
1,MX17,25.0,103.425,MX06,24.575,102.575,8.0,1,97.9307,3.16128
1,MX18,25.425,103.425,MX06,24.575,102.575,8.0,1,127.3187,3.208641
1,MX19,25.85,103.425,MX06,24.575,102.575,8.0,1,165.0844,3.223179
1,MX20,24.15,103.85,MX06,24.575,102.575,8.0,1,137.6024,3.207755
1,MX21,24.575,103.85,MX06,24.575,102.575,8.0,1,129.0927,3.22515
1,MX22,25.0,103.85,MX06,24.575,102.575,8.0,1,137.1797,3.178234
1,MX23,25.425,103.85,MX06,24.575,102.575,8.0,1,159.3873,3.181952
1,MX24,25.85,103.85,MX06,24.575,102.575,8.0,1,190.8236,3.218302
1,MX08,25.425,102.575,MX07,25.0,102.575,8.0,1,47.0242,3.200996
1,MX09,25.85,102.575,MX07,25.0,102.575,8.0,1,94.0748,3.173586
1,MX10,24.15,103.0,MX07,25.0,102.575,8.0,1,103.457,3.196892
1,MX11,24.575,103.0,MX07,25.0,102.575,8.0,1,63.7156,3.238359
1,MX12,25.0,103.0,MX07,25.0,102.575,8.0,1,42.88,3.277679
1,MX13,25.425,103.0,MX07,25.0,102.575,8.0,1,63.6015,3.229992
1,MX14,25.85,103.0,MX07,25.0,102.575,8.0,1,103.34,3.192156
1,MX15,24.15,103.425,MX07,25.0,102.575,8.0,1,127.5086,3.237117
1,MX16,24.575,103.425,MX07,25.0,102.575,8.0,1,97.9307,3.25334
1,MX17,25.0,103.425,MX07,25.0,102.575,8.0,1,85.7324,3.206123
1,MX18,25.425,103.425,MX07,25.0,102.575,8.0,1,97.6833,3.256126
1,MX19,25.85,103.425,MX07,25.0,102.575,8.0,1,127.1095,3.230506
1,MX20,24.15,103.85,MX07,25.0,102.575,8.0,1,159.736,3.250674
1,MX21,24.575,103.85,MX07,25.0,102.575,8.0,1,137.1797,3.233367
1,MX22,25.0,103.85,MX07,25.0,102.575,8.0,1,128.6233,3.195747
1,MX23,25.425,103.85,MX07,25.0,102.575,8.0,1,136.7735,3.239309
1,MX24,25.85,103.85,MX07,25.0,102.575,8.0,1,159.0225,3.248047
1,MX09,25.85,102.575,MX08,25.425,102.575,8.0,1,46.9728,3.137685
1,MX10,24.15,103.0,MX08,25.425,102.575,8.0,1,147.5306,3.199475
1,MX11,24.575,103.0,MX08,25.425,102.575,8.0,1,103.4102,3.210635
1,MX12,25.0,103.0,MX08,25.425,102.575,8.0,1,63.6015,3.189274
1,MX13,25.425,103.0,MX08,25.425,102.575,8.0,1,42.6538,3.144119
1,MX14,25.85,103.0,MX08,25.425,102.575,8.0,1,63.4873,3.155156
1,MX15,24.15,103.425,MX08,25.425,102.575,8.0,1,165.2309,3.220574
1,MX16,24.575,103.425,MX08,25.425,102.575,8.0,1,127.3187,3.198477
1,MX17,25.0,103.425,MX08,25.425,102.575,8.0,1,97.6585,3.159363
1,MX18,25.425,103.425,MX08,25.425,102.575,8.0,1,85.4497,3.213142
1,MX19,25.85,103.425,MX08,25.425,102.575,8.0,1,97.4105,3.180124
1,MX20,24.15,103.85,MX08,25.425,102.575,8.0,1,191.1277,3.211951
1,MX21,24.575,103.85,MX08,25.425,102.575,8.0,1,159.3873,3.174211
1,MX22,25.0,103.85,MX08,25.425,102.575,8.0,1,136.7558,3.181381
1,MX23,25.425,103.85,MX08,25.425,102.575,8.0,1,128.1899,3.225879
1,MX24,25.85,103.85,MX08,25.425,102.575,8.0,1,136.3305,3.201817
1,MX10,24.15,103.0,MX09,25.85,102.575,8.0,1,193.0174,3.18589
1,MX11,24.575,103.0,MX09,25.85,102.575,8.0,1,147.4978,3.18611
1,MX12,25.0,103.0,MX09,25.85,102.575,8.0,1,103.34,3.171709
1,MX13,25.425,103.0,MX09,25.85,102.575,8.0,1,63.4492,3.180713
1,MX14,25.85,103.0,MX09,25.85,102.575,8.0,1,42.4833,3.206488
1,MX15,24.15,103.425,MX09,25.85,102.575,8.0,1,206.8156,3.198777
1,MX16,24.575,103.425,MX09,25.85,102.575,8.0,1,165.0844,3.178153
1,MX17,25.0,103.425,MX09,25.85,102.575,8.0,1,127.0905,3.181642
1,MX18,25.425,103.425,MX09,25.85,102.575,8.0,1,97.4105,3.239526
1,MX19,25.85,103.425,MX09,25.85,102.575,8.0,1,85.1093,3.212536
1,MX20,24.15,103.85,MX09,25.85,102.575,8.0,1,227.9648,3.189185
1,MX21,24.575,103.85,MX09,25.85,102.575,8.0,1,190.8236,3.182922
1,MX22,25.0,103.85,MX09,25.85,102.575,8.0,1,159.0073,3.220663
1,MX23,25.425,103.85,MX09,25.85,102.575,8.0,1,136.3305,3.238397
1,MX24,25.85,103.85,MX09,25.85,102.575,8.0,1,127.7172,3.214062
1,MX11,24.575,103.0,MX10,24.15,103.0,8.0,1,47.0757,3.201594
1,MX12,25.0,103.0,MX10,24.15,103.0,8.0,1,94.1005,3.198032
1,MX13,25.425,103.0,MX10,24.15,103.0,8.0,1,141.1439,3.197473
1,MX14,25.85,103.0,MX10,24.15,103.0,8.0,1,188.2062,3.198371
1,MX15,24.15,103.425,MX10,24.15,103.0,8.0,1,43.1612,3.213648
1,MX16,24.575,103.425,MX10,24.15,103.0,8.0,1,63.7914,3.253058
1,MX17,25.0,103.425,MX10,24.15,103.0,8.0,1,103.4336,3.200683
1,MX18,25.425,103.425,MX10,24.15,103.0,8.0,1,147.5306,3.194477
1,MX19,25.85,103.425,MX10,24.15,103.0,8.0,1,193.0299,3.207367
1,MX20,24.15,103.85,MX10,24.15,103.0,8.0,1,86.351,3.214801
1,MX21,24.575,103.85,MX10,24.15,103.0,8.0,1,98.2021,3.238365
1,MX22,25.0,103.85,MX10,24.15,103.0,8.0,1,127.5086,3.233033
1,MX23,25.425,103.85,MX10,24.15,103.0,8.0,1,165.2456,3.205326
1,MX24,25.85,103.85,MX10,24.15,103.0,8.0,1,206.8156,3.200353
1,MX12,25.0,103.0,MX11,24.575,103.0,8.0,1,47.0757,3.196955
1,MX13,25.425,103.0,MX11,24.575,103.0,8.0,1,94.1005,3.196298
1,MX14,25.85,103.0,MX11,24.575,103.0,8.0,1,141.1781,3.198162
1,MX15,24.15,103.425,MX11,24.575,103.0,8.0,1,63.8294,3.236738
1,MX16,24.575,103.425,MX11,24.575,103.0,8.0,1,43.049,3.275488
1,MX17,25.0,103.425,MX11,24.575,103.0,8.0,1,63.6776,3.166871
1,MX18,25.425,103.425,MX11,24.575,103.0,8.0,1,103.4102,3.184307
1,MX19,25.85,103.425,MX11,24.575,103.0,8.0,1,147.5142,3.207246
1,MX20,24.15,103.85,MX11,24.575,103.0,8.0,1,98.2267,3.250356
1,MX21,24.575,103.85,MX11,24.575,103.0,8.0,1,86.0703,3.261748
1,MX22,25.0,103.85,MX11,24.575,103.0,8.0,1,97.9554,3.205746
1,MX23,25.425,103.85,MX11,24.575,103.0,8.0,1,127.3377,3.176548
1,MX24,25.85,103.85,MX11,24.575,103.0,8.0,1,165.0844,3.193678
1,MX13,25.425,103.0,MX12,25.0,103.0,8.0,1,47.0242,3.194068
1,MX14,25.85,103.0,MX12,25.0,103.0,8.0,1,94.1005,3.198242
1,MX15,24.15,103.425,MX12,25.0,103.0,8.0,1,103.457,3.224916
1,MX16,24.575,103.425,MX12,25.0,103.0,8.0,1,63.7156,3.204809
1,MX17,25.0,103.425,MX12,25.0,103.0,8.0,1,42.8236,3.13476
1,MX18,25.425,103.425,MX12,25.0,103.0,8.0,1,63.6015,3.213972
1,MX19,25.85,103.425,MX12,25.0,103.0,8.0,1,103.34,3.22523
1,MX20,24.15,103.85,MX12,25.0,103.0,8.0,1,127.5276,3.221165
1,MX21,24.575,103.85,MX12,25.0,103.0,8.0,1,97.9554,3.187059
1,MX22,25.0,103.85,MX12,25.0,103.0,8.0,1,85.7606,3.156012
1,MX23,25.425,103.85,MX12,25.0,103.0,8.0,1,97.7081,3.196377
1,MX24,25.85,103.85,MX12,25.0,103.0,8.0,1,127.1095,3.225054
1,MX14,25.85,103.0,MX13,25.425,103.0,8.0,1,47.0242,3.19774
1,MX15,24.15,103.425,MX13,25.425,103.0,8.0,1,147.547,3.206851
1,MX16,24.575,103.425,MX13,25.425,103.0,8.0,1,103.4102,3.180708
1,MX17,25.0,103.425,MX13,25.425,103.0,8.0,1,63.5635,3.17552
1,MX18,25.425,103.425,MX13,25.425,103.0,8.0,1,42.7105,3.27814
1,MX19,25.85,103.425,MX13,25.425,103.0,8.0,1,63.4873,3.228599
1,MX20,24.15,103.85,MX13,25.425,103.0,8.0,1,165.2456,3.191762
1,MX21,24.575,103.85,MX13,25.425,103.0,8.0,1,127.3187,3.178508
1,MX22,25.0,103.85,MX13,25.425,103.0,8.0,1,97.6833,3.214341
