tt,staname,stla,stlo,stel,evtname,evla,evlo,evel,period,weight,dist,vel
42.985422,MX09,25.8500,102.5750,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,141.7735,3.298177
18.660682,MX10,24.1500,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,63.9263,3.425719
12.742362,MX11,24.5750,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,42.9771,3.372774
19.486452,MX12,25.0000,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,63.8282,3.275515
32.018995,MX13,25.4250,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,103.7669,3.240793
45.354598,MX14,25.8500,103.0000,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,148.0799,3.264937
29.821344,MX15,24.1500,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,98.2158,3.293472
26.025438,MX16,24.5750,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,85.9541,3.302696
28.940665,MX17,25.0000,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,97.9603,3.384866
38.549235,MX18,25.4250,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,127.5565,3.308924
51.386749,MX19,25.8500,103.4250,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,165.5640,3.221920
42.583209,MX20,24.1500,103.8500,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,137.5230,3.229511
39.304720,MX21,24.5750,103.8500,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,128.9309,3.280290
40.199732,MX22,25.0000,103.8500,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,137.1123,3.410777
47.335393,MX23,25.4250,103.8500,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,159.5067,3.369713
58.654833,MX24,25.8500,103.8500,0.0000,MX06,24.5750,102.5750,0.0000,9.0000,1.0000,191.1831,3.259461
14.749030,MX08,25.4250,102.5750,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,47.2578,3.204132
28.205619,MX09,25.8500,102.5750,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,94.5157,3.350952
31.652609,MX10,24.1500,103.0000,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,103.8277,3.280226
19.939308,MX11,24.5750,103.0000,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,63.8282,3.201123
13.576010,MX12,25.0000,103.0000,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,42.8301,3.154840
19.858668,MX13,25.4250,103.0000,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,63.7287,3.209112
31.528840,MX14,25.8500,103.0000,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,103.7054,3.289224
40.067502,MX15,24.1500,103.4250,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,127.7541,3.188471
30.321161,MX16,24.5750,103.4250,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,97.9603,3.230756
25.936086,MX17,25.0000,103.4250,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,85.6602,3.302741
30.292432,MX18,25.4250,103.4250,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,97.7008,3.225255
39.850293,MX19,25.8500,103.4250,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,127.3561,3.195864
50.336800,MX20,24.1500,103.8500,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,159.8621,3.175850
41.765638,MX21,24.5750,103.8500,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,137.1123,3.282897
38.153372,MX22,25.0000,103.8500,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,128.4900,3.367723
41.773218,MX23,25.4250,103.8500,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,136.6952,3.272316
50.134748,MX24,25.8500,103.8500,0.0000,MX07,25.0000,102.5750,0.0000,9.0000,1.0000,159.1460,3.174366
13.443340,MX09,25.8500,102.5750,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,47.2578,3.515335
45.343505,MX10,24.1500,103.0000,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,148.1228,3.266681
31.955389,MX11,24.5750,103.0000,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,103.7669,3.247244
19.376199,MX12,25.0000,103.0000,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,63.7287,3.289019
12.607349,MX13,25.4250,103.0000,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,42.6808,3.385392
18.550474,MX14,25.8500,103.0000,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,63.6278,3.429983
51.342743,MX15,24.1500,103.4250,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,165.7172,3.227666
38.387741,MX16,24.5750,103.4250,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,127.5565,3.322844
28.823465,MX17,25.0000,103.4250,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,97.7008,3.389628
25.856689,MX18,25.4250,103.4250,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,85.3615,3.301332
29.495466,MX19,25.8500,103.4250,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,97.4375,3.303473
58.535842,MX20,24.1500,103.8500,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,191.4816,3.271186
47.174754,MX21,24.5750,103.8500,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,159.5067,3.381188
40.094869,MX22,25.0000,103.8500,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,136.6952,3.409293
39.133550,MX23,25.4250,103.8500,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,128.0420,3.271924
42.070649,MX24,25.8500,103.8500,0.0000,MX08,25.4250,102.5750,0.0000,9.0000,1.0000,136.2716,3.239113
58.208284,MX10,24.1500,103.0000,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,193.8222,3.329805
44.324954,MX11,24.5750,103.0000,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,148.0799,3.340780
30.609812,MX12,25.0000,103.0000,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,103.7054,3.387979
18.566787,MX13,25.4250,103.0000,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,63.6278,3.426970
12.594156,MX14,25.8500,103.0000,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,42.5291,3.376895
62.770590,MX15,24.1500,103.4250,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,207.5322,3.306202
48.772666,MX16,24.5750,103.4250,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,165.5640,3.394606
37.302710,MX17,25.0000,103.4250,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,127.3561,3.414125
29.564479,MX18,25.4250,103.4250,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,97.4375,3.295762
25.754583,MX19,25.8500,103.4250,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,85.0582,3.302642
68.382031,MX20,24.1500,103.8500,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,228.5619,3.342426
56.035744,MX21,24.5750,103.8500,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,191.1831,3.411807
47.124501,MX22,25.0000,103.8500,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,159.1460,3.377140
42.169754,MX23,25.4250,103.8500,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,136.2716,3.231501
38.917208,MX24,25.8500,103.8500,0.0000,MX09,25.8500,102.5750,0.0000,9.0000,1.0000,127.5870,3.278421
14.319077,MX11,24.5750,103.0000,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,47.2578,3.300341
28.586650,MX12,25.0000,103.0000,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,94.5157,3.306288
42.844965,MX13,25.4250,103.0000,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,141.7735,3.308989
57.160615,MX14,25.8500,103.0000,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,189.0314,3.307021
13.401528,MX15,24.1500,103.4250,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,43.1217,3.217671
20.123941,MX16,24.5750,103.4250,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,63.9263,3.176627
31.239973,MX17,25.0000,103.4250,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,103.8277,3.323553
44.324957,MX18,25.4250,103.4250,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,148.1228,3.341746
59.177243,MX19,25.8500,103.4250,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,193.8222,3.275283
26.855513,MX20,24.1500,103.8500,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,86.2433,3.211382
31.185104,MX21,24.5750,103.8500,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,98.2158,3.149445
38.919715,MX22,25.0000,103.8500,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,127.7541,3.282503
49.613081,MX23,25.4250,103.8500,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,165.7172,3.340192
62.853219,MX24,25.8500,103.8500,0.0000,MX10,24.1500,103.0000,0.0000,9.0000,1.0000,207.5322,3.301856
14.276983,MX12,25.0000,103.0000,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,47.2578,3.310072
28.529232,MX13,25.4250,103.0000,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,94.5157,3.312942
42.844365,MX14,25.8500,103.0000,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,141.7735,3.309036
20.157850,MX15,24.1500,103.4250,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,63.9263,3.171283
13.288125,MX16,24.5750,103.4250,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,42.9771,3.234249
18.723127,MX17,25.0000,103.4250,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,63.8282,3.409055
30.770531,MX18,25.4250,103.4250,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,103.7669,3.372283
45.283640,MX19,25.8500,103.4250,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,148.0799,3.270053
31.204653,MX20,24.1500,103.8500,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,98.2158,3.147472
26.593933,MX21,24.5750,103.8500,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,85.9541,3.232094
28.758645,MX22,25.0000,103.8500,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,97.9603,3.406289
37.472788,MX23,25.4250,103.8500,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,127.5565,3.403976
49.988531,MX24,25.8500,103.8500,0.0000,MX11,24.5750,103.0000,0.0000,9.0000,1.0000,165.5640,3.312040
14.279665,MX13,25.4250,103.0000,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,47.2578,3.309450
28.585995,MX14,25.8500,103.0000,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,94.5157,3.306363
32.221089,MX15,24.1500,103.4250,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,103.8277,3.222352
19.077230,MX16,24.5750,103.4250,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,63.8282,3.345778
12.365272,MX17,25.0000,103.4250,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,42.8301,3.463744
19.128488,MX18,25.4250,103.4250,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,63.7287,3.331611
32.211667,MX19,25.8500,103.4250,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,103.7054,3.219498
39.347272,MX20,24.1500,103.8500,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,127.7541,3.246834
28.941220,MX21,24.5750,103.8500,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,97.9603,3.384801
24.573010,MX22,25.0000,103.8500,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,85.6602,3.485945
28.986044,MX23,25.4250,103.8500,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,97.7008,3.370616
39.337341,MX24,25.8500,103.8500,0.0000,MX12,25.0000,103.0000,0.0000,9.0000,1.0000,127.3561,3.237537
14.318881,MX14,25.8500,103.0000,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,47.2578,3.300387
45.260212,MX15,24.1500,103.4250,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,148.1228,3.272693
30.717179,MX16,24.5750,103.4250,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,103.7669,3.378141
18.741302,MX17,25.0000,103.4250,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,63.7287,3.400441
13.253710,MX18,25.4250,103.4250,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,42.6808,3.220292
20.035186,MX19,25.8500,103.4250,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,63.6278,3.175804
49.962715,MX20,24.1500,103.8500,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,165.7172,3.316818
37.451938,MX21,24.5750,103.8500,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,127.5565,3.405871
28.789038,MX22,25.0000,103.8500,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,97.7008,3.393682
26.551171,MX23,25.4250,103.8500,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,85.3615,3.214981
30.943582,MX24,25.8500,103.8500,0.0000,MX13,25.4250,103.0000,0.0000,9.0000,1.0000,97.4375,3.148876
59.161706,MX15,24.1500,103.4250,0.0000,MX14,25.8500,103.0000,0.0000,9.0000,1.0000,193.8222,3.276143
44.291597,MX16,24.5750,103.4250,0.0000,MX14,25.8500,103.0000,0.0000,9.0000,1.0000,148.0799,3.343296
31.282562,MX17,25.0000,103.4250,0.0000,MX14,25.8500,103.0000,0.0000,9.0000,1.0000,103.7054,3.315119
20.057720,MX18,25.4250,103.4250,0.0000,MX14,25.8500,103.0000,0.0000,9.0000,1.0000,63.6278,3.172236
13.160422,MX19,25.8500,103.4250,0.0000,MX14,25.8500,103.0000,0.0000,9.0000,1.0000,42.5291,3.231594
62.844602,MX20,24.1500,103.8500,0.0000,MX14,25.8500,103.0000,0.0000,9.0000,1.0000,207.5322,3.302308
49.614103,MX21,24.5750,103.8500,0.0000,MX14,25.8500,103.0000,0.0000,9.0000,1.0000,165.5640,3.337035
38.929834,MX22,25.0000,103.8500,0.0000,MX14,25.8500,103.0000,0.0000,9.0000,1.0000,127.3561,3.271427
30.956640,MX23,25.4250,103.8500,0.0000,MX14,25.8500,103.0000,0.0000,9.0000,1.0000,97.4375,3.147547
26.350027,MX24,25.8500,103.8500,0.0000,MX14,25.8500,103.0000,0.0000,9.0000,1.0000,85.0582,3.228011
15.273085,MX16,24.5750,103.4250,0.0000,MX15,24.1500,103.4250,0.0000,9.0000,1.0000,47.2578,3.094191
29.086327,MX17,25.0000,103.4250,0.0000,MX15,24.1500,103.4250,0.0000,9.0000,1.0000,94.5157,3.249489
43.028320,MX18,25.4250,103.4250,0.0000,MX15,24.1500,103.4250,0.0000,9.0000,1.0000,141.7735,3.294889
58.309714,MX19,25.8500,103.4250,0.0000,MX15,24.1500,103.4250,0.0000,9.0000,1.0000,189.0314,3.241850
13.504882,MX20,24.1500,103.8500,0.0000,MX15,24.1500,103.4250,0.0000,9.0000,1.0000,43.1217,3.193046
20.393314,MX21,24.5750,103.8500,0.0000,MX15,24.1500,103.4250,0.0000,9.0000,1.0000,63.9263,3.134668
32.176104,MX22,25.0000,103.8500,0.0000,MX15,24.1500,103.4250,0.0000,9.0000,1.0000,103.8277,3.226857
45.139676,MX23,25.4250,103.8500,0.0000,MX15,24.1500,103.4250,0.0000,9.0000,1.0000,148.1228,3.281432
59.338574,MX24,25.8500,103.8500,0.0000,MX15,24.1500,103.4250,0.0000,9.0000,1.0000,193.8222,3.266378
13.832166,MX17,25.0000,103.4250,0.0000,MX16,24.5750,103.4250,0.0000,9.0000,1.0000,47.2578,3.416518
27.761466,MX18,25.4250,103.4250,0.0000,MX16,24.5750,103.4250,0.0000,9.0000,1.0000,94.5157,3.404564
43.031981,MX19,25.8500,103.4250,0.0000,MX16,24.5750,103.4250,0.0000,9.0000,1.0000,141.7735,3.294608
20.367113,MX20,24.1500,103.8500,0.0000,MX16,24.5750,103.4250,0.0000,9.0000,1.0000,63.9263,3.138700
13.369280,MX21,24.5750,103.8500,0.0000,MX16,24.5750,103.4250,0.0000,9.0000,1.0000,42.9771,3.214616
18.909216,MX22,25.0000,103.8500,0.0000,MX16,24.5750,103.4250,0.0000,9.0000,1.0000,63.8282,3.375506
30.569900,MX23,25.4250,103.8500,0.0000,MX16,24.5750,103.4250,0.0000,9.0000,1.0000,103.7669,3.394416
44.460561,MX24,25.8500,103.8500,0.0000,MX16,24.5750,103.4250,0.0000,9.0000,1.0000,148.0799,3.330591
13.904764,MX18,25.4250,103.4250,0.0000,MX17,25.0000,103.4250,0.0000,9.0000,1.0000,47.2578,3.398680
29.164141,MX19,25.8500,103.4250,0.0000,MX17,25.0000,103.4250,0.0000,9.0000,1.0000,94.5157,3.240818
31.483302,MX20,24.1500,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,9.0000,1.0000,103.8277,3.297866
18.666019,MX21,24.5750,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,9.0000,1.0000,63.8282,3.419485
12.201405,MX22,25.0000,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,9.0000,1.0000,42.8301,3.510263
18.708312,MX23,25.4250,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,9.0000,1.0000,63.7287,3.406437
31.536578,MX24,25.8500,103.8500,0.0000,MX17,25.0000,103.4250,0.0000,9.0000,1.0000,103.7054,3.288416
15.278418,MX19,25.8500,103.4250,0.0000,MX18,25.4250,103.4250,0.0000,9.0000,1.0000,47.2578,3.093111
44.482786,MX20,24.1500,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,9.0000,1.0000,148.1228,3.329890
30.605887,MX21,24.5750,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,9.0000,1.0000,103.7669,3.390425
18.971703,MX22,25.0000,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,9.0000,1.0000,63.7287,3.359144
13.352140,MX23,25.4250,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,9.0000,1.0000,42.6808,3.196552
20.295054,MX24,25.8500,103.8500,0.0000,MX18,25.4250,103.4250,0.0000,9.0000,1.0000,63.6278,3.135139
59.353467,MX20,24.1500,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,9.0000,1.0000,193.8222,3.265559
45.160292,MX21,24.5750,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,9.0000,1.0000,148.0799,3.278985
32.195724,MX22,25.0000,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,9.0000,1.0000,103.7054,3.221092
20.279524,MX23,25.4250,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,9.0000,1.0000,63.6278,3.137540
13.245638,MX24,25.8500,103.8500,0.0000,MX19,25.8500,103.4250,0.0000,9.0000,1.0000,42.5291,3.210804
14.589046,MX21,24.5750,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,9.0000,1.0000,47.2578,3.239269
28.711474,MX22,25.0000,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,9.0000,1.0000,94.5157,3.291913
42.868447,MX23,25.4250,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,9.0000,1.0000,141.7735,3.307177
57.459434,MX24,25.8500,103.8500,0.0000,MX20,24.1500,103.8500,0.0000,9.0000,1.0000,189.0314,3.289823
14.132033,MX22,25.0000,103.8500,0.0000,MX21,24.5750,103.8500,0.0000,9.0000,1.0000,47.2578,3.344023
28.280238,MX23,25.4250,103.8500,0.0000,MX21,24.5750,103.8500,0.0000,9.0000,1.0000,94.5157,3.342111
42.868149,MX24,25.8500,103.8500,0.0000,MX21,24.5750,103.8500,0.0000,9.0000,1.0000,141.7735,3.307200
14.156894,MX23,25.4250,103.8500,0.0000,MX22,25.0000,103.8500,0.0000,9.0000,1.0000,47.2578,3.338151
28.734426,MX24,25.8500,103.8500,0.0000,MX22,25.0000,103.8500,0.0000,9.0000,1.0000,94.5157,3.289284
14.590377,MX24,25.8500,103.8500,0.0000,MX23,25.4250,103.8500,0.0000,9.0000,1.0000,47.2578,3.238974
13.793535,MX01,24.5750,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,47.2578,3.426086
28.130674,MX02,25.0000,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,94.5157,3.359880
42.399287,MX03,25.4250,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,141.7735,3.343772
56.189453,MX04,25.8500,102.1500,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,189.0314,3.364179
12.450686,MX05,24.1500,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,43.1217,3.463400
18.175049,MX06,24.5750,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,63.9263,3.517254
31.022623,MX07,25.0000,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,103.8277,3.346838
44.735444,MX08,25.4250,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,148.1228,3.311083
57.464407,MX09,25.8500,102.5750,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,193.8222,3.372909
25.016483,MX10,24.1500,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,86.2433,3.447459
28.080385,MX11,24.5750,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,98.2158,3.497665
37.439611,MX12,25.0000,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,127.7541,3.412270
49.639582,MX13,25.4250,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,165.7172,3.338409
62.114164,MX14,25.8500,103.0000,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,207.5322,3.341142
38.273350,MX15,24.1500,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,129.3647,3.380021
40.341784,MX16,24.5750,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,137.5230,3.408946
45.987531,MX17,25.0000,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,159.8621,3.476206
56.230141,MX18,25.4250,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,191.4816,3.405320
69.000458,MX19,25.8500,103.4250,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,228.5619,3.312469
51.583454,MX20,24.1500,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,172.4858,3.343821
53.351850,MX21,24.5750,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,178.5642,3.346916
56.514873,MX22,25.0000,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,196.1746,3.471203
64.444051,MX23,25.4250,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,222.5968,3.454109
76.031084,MX24,25.8500,103.8500,0.0000,MX00,24.1500,102.1500,0.0000,9.5000,1.0000,255.1072,3.355301
14.333384,MX02,25.0000,102.1500,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,47.2578,3.297047
28.603642,MX03,25.4250,102.1500,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,94.5157,3.304324
42.397825,MX04,25.8500,102.1500,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,141.7735,3.343887
18.156810,MX05,24.1500,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,63.9263,3.520787
12.493983,MX06,24.5750,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,42.9771,3.439824
19.820417,MX07,25.0000,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,63.8282,3.220324
31.935866,MX08,25.4250,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,103.7669,3.249229
44.118286,MX09,25.8500,102.5750,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,148.0799,3.356430
28.095365,MX10,24.1500,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,98.2158,3.495800
25.070990,MX11,24.5750,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,85.9541,3.428429
29.881940,MX12,25.0000,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,97.9603,3.278243
39.393862,MX13,25.4250,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,127.5565,3.237979
50.080206,MX14,25.8500,103.0000,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,165.5640,3.305977
40.467898,MX15,24.1500,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,137.5230,3.398322
38.212039,MX16,24.5750,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,128.9309,3.374091
40.534372,MX17,25.0000,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,137.1123,3.382618
48.588560,MX18,25.4250,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,159.5067,3.282804
59.128790,MX19,25.8500,103.4250,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,191.1831,3.233334
53.572919,MX20,24.1500,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,178.5642,3.333105
51.373687,MX21,24.5750,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,171.9074,3.346215
51.978646,MX22,25.0000,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,178.0018,3.424519
58.350575,MX23,25.4250,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,195.6596,3.353174
68.591529,MX24,25.8500,103.8500,0.0000,MX01,24.5750,102.1500,0.0000,9.5000,1.0000,222.1402,3.238595
14.305064,MX03,25.4250,102.1500,0.0000,MX02,25.0000,102.1500,0.0000,9.5000,1.0000,47.2578,3.303574
28.097734,MX04,25.8500,102.1500,0.0000,MX02,25.0000,102.1500,0.0000,9.5000,1.0000,94.5157,3.363819
30.450282,MX05,24.1500,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,9.5000,1.0000,103.8277,3.409745
19.540683,MX06,24.5750,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,9.5000,1.0000,63.8282,3.266425
13.705239,MX07,25.0000,102.5750,0.0000,MX02,25.0000,102.1500,0.0000,9.5000,1.0000,42.8301,3.125092
